performance,years_exp,department,user_id,salary
3.7,13,Marketing,5411,100820
2.3,11,HR,5412,126008
2.8,16,Finance,5413,62579
3.2,18,Engineering,5414,129568
2,10,HR,5415,52887
3.7,4,HR,5416,90246
4.6,8,Marketing,5417,116042
2.3,15,Engineering,5418,125603
3.7,13,HR,5419,94801
4.2,0,Marketing,5420,94823
2.5,18,Finance,5421,93778
2.7,13,Sales,5422,64756
4.1,0,Engineering,5423,123416
2.6,20,Finance,5424,43806
3.4,13,Marketing,5425,121117
4.5,8,Sales,5426,69385
4,14,HR,5427,58162
4.8,4,Finance,5428,119915
3.7,20,HR,5429,121254
3.4,8,HR,5430,105976
4.1,10,Sales,5431,50552
2.1,5,Sales,5432,118586
2,11,HR,5433,114787
4.4,14,HR,5434,135964
3,6,Sales,5435,93578
3.6,14,Marketing,5436,42992
4.5,17,Engineering,5437,82601
2.2,14,HR,5438,119929
4.6,8,Sales,5439,72760
4.7,15,Finance,5440,61818
3.3,15,Finance,5441,114620
5,17,Marketing,5442,121984
3.2,17,Marketing,5443,101854
2.1,8,Finance,5444,129700
2.1,0,Marketing,5445,51923
3.8,14,HR,5446,88535
4.5,0,Sales,5447,42977
3.8,19,Engineering,5448,137381
2.8,8,Sales,5449,118819
2.7,13,Sales,5450,143531
3.3,10,Marketing,5451,125736
4.7,15,Engineering,5452,91031
4.2,14,HR,5453,112359
2.7,14,Finance,5454,107021
3.3,1,HR,5455,65301
4.8,13,Marketing,5456,61152
3.6,2,Finance,5457,100000
2.3,4,HR,5458,88373
2.3,19,Sales,5459,134772
3.8,16,Marketing,5460,71367
3.9,16,Engineering,5461,62965
4.1,19,Sales,5462,101888
3,14,Engineering,5463,133427
2.4,4,Finance,5464,66186
3.7,17,Engineering,5465,82300
4.4,9,Sales,5466,57386
2.5,4,Engineering,5467,78401
2.1,12,Marketing,5468,48495
3.9,16,Marketing,5469,44048
4.4,1,Sales,5470,67132
4,19,HR,5471,115707
2.2,4,Engineering,5472,100447
2.6,16,Sales,5473,100187
4.3,4,Engineering,5474,72118
2.8,12,Sales,5475,129610
3.2,2,Engineering,5476,119069
3.3,20,HR,5477,98150
3.1,12,Sales,5478,71704
3.7,8,Marketing,5479,144432
3.8,3,HR,5480,63183
2.9,14,Marketing,5481,100477
4.7,0,HR,5482,105564
2.8,0,Marketing,5483,124066
3.2,10,HR,5484,54569
3.3,6,Engineering,5485,145340
4.1,15,Marketing,5486,119168
2.3,2,Engineering,5487,149822
3.7,20,Sales,5488,83418
2.8,16,Engineering,5489,60875
3.9,13,Marketing,5490,72094
2,1,HR,5491,100583
2.4,10,Engineering,5492,134640
4.3,12,Finance,5493,49154
4.7,12,HR,5494,40902
4.1,17,Sales,5495,138121
2.5,16,Sales,5496,44236
2.4,0,Marketing,5497,129394
2.7,6,HR,5498,128719
3.3,2,Engineering,5499,93260
4.8,20,Engineering,5500,108126
2.9,12,Sales,5501,101631
2,12,HR,5502,90504
4.9,9,HR,5503,49222
3.2,15,Sales,5504,142634
2.1,18,Engineering,5505,94668
3,11,Sales,5506,74082
4.7,20,HR,5507,133844
3.5,2,Engineering,5508,110430
4.1,4,Finance,5509,55857
4.7,14,Sales,5510,133820
3.4,18,HR,5511,141790
4.4,16,HR,5512,119557
3.1,6,Marketing,5513,124815
4.9,3,Marketing,5514,110014
3.2,5,Sales,5515,133685
2.5,8,Engineering,5516,43109
4.8,4,Finance,5517,97477
3,17,Finance,5518,103020
3.4,11,Engineering,5519,148495
2,7,Marketing,5520,135162
2.3,11,HR,5521,47836
3.9,8,Marketing,5522,78399
5,2,Sales,5523,146386
3.7,12,Marketing,5524,92218
2.4,0,Engineering,5525,148567
4.1,2,Sales,5526,147782
2.3,18,Engineering,5527,135046
2.3,19,Sales,5528,140763
3.3,2,HR,5529,45230
2.2,19,Marketing,5530,87628
2.5,17,Engineering,5531,92354
3.9,8,Sales,5532,133929
3,17,Marketing,5533,107051
3.7,0,Finance,5534,122479
2.9,16,Engineering,5535,125148
4.6,14,HR,5536,97677
3.2,0,Sales,5537,96175
4.7,3,Engineering,5538,143209
2.2,15,Engineering,5539,56260
3.8,0,Finance,5540,53582
2.7,16,HR,5541,59134
2.8,12,Finance,5542,74406
3.2,15,Sales,5543,139344
2.2,3,Marketing,5544,148164
2.4,11,Engineering,5545,115997
2.7,5,Sales,5546,138772
2.4,1,Sales,5547,143759
2.3,15,HR,5548,54651
2.3,14,Engineering,5549,134633
4.6,20,Finance,5550,62145
4.7,3,Marketing,5551,88033
2.6,1,Engineering,5552,94118
4.7,15,Engineering,5553,126053
3.7,9,Marketing,5554,84542
5,1,Sales,5555,58605
3.9,9,Finance,5556,71859
2.2,7,Engineering,5557,144274
2.3,7,Sales,5558,103254
2.1,13,HR,5559,67536
4.7,17,Sales,5560,74669
4.8,18,Marketing,5561,52730
4.1,11,Finance,5562,83257
2,14,Marketing,5563,124152
4.2,19,HR,5564,130926
3.3,12,Sales,5565,49708
3,14,Engineering,5566,100062
4.9,4,HR,5567,132940
4.3,20,Marketing,5568,104431
4.2,9,Sales,5569,138632
4.9,13,Marketing,5570,72077
2.8,2,Engineering,5571,139218
3.1,1,HR,5572,74078
2.1,10,HR,5573,84884
4.6,2,Finance,5574,78704
4,2,Marketing,5575,130334
4.7,1,Finance,5576,98284
4.9,18,HR,5577,83340
3.3,0,Sales,5578,143202
2.7,1,Finance,5579,99031
3.9,15,Sales,5580,131692
3.1,1,Finance,5581,73806
4.9,3,Marketing,5582,114479
2.3,15,Marketing,5583,76083
2.3,17,HR,5584,117912
2.7,11,Marketing,5585,44685
3.1,0,Finance,5586,139788
4.2,5,Finance,5587,58352
4.4,0,Sales,5588,59401
4.9,11,Engineering,5589,108390
4.9,1,Finance,5590,77805
2.9,4,Sales,5591,43400
4.5,11,HR,5592,68969
2.8,9,Marketing,5593,88608
3,18,Marketing,5594,113864
4.9,15,Finance,5595,87542
2.2,5,Marketing,5596,133559
5,20,HR,5597,78170
3.6,7,Engineering,5598,80194
2.5,19,Finance,5599,133826
3,5,HR,5600,60749
2.3,1,Sales,5601,114401
4,2,Engineering,5602,123085
4.5,0,Finance,5603,79943
4,5,Marketing,5604,102296
2.5,19,Finance,5605,133464
3.4,15,Sales,5606,97653
2,11,Marketing,5607,128247
3.2,19,Engineering,5608,78650
3.3,19,Finance,5609,60242
4.4,15,HR,5610,137482
4.8,8,Sales,5611,145538
4.8,20,Finance,5612,131105
4.3,14,HR,5613,56849
4.9,20,Finance,5614,59205
4.6,10,Sales,5615,119619
2.8,20,Finance,5616,78316
2.2,7,Marketing,5617,90361
4.8,19,Marketing,5618,73725
4.6,13,HR,5619,123461
4.7,10,Marketing,5620,69873
3.2,19,Engineering,5621,43670
3.6,14,Engineering,5622,67742
3.5,9,Finance,5623,116445
4.5,8,Engineering,5624,79709
4.4,5,Engineering,5625,59446
2.9,11,Sales,5626,116576
3.4,4,Sales,5627,41581
2.2,12,Engineering,5628,74002
2.5,19,Sales,5629,87731
2.2,8,Engineering,5630,134521
2.6,20,HR,5631,106662
2,5,Sales,5632,137708
3.2,1,Engineering,5633,107740
4.8,9,Engineering,5634,93194
4.4,2,Finance,5635,102517
2.9,12,HR,5636,121062
3.7,9,HR,5637,62335
5,3,Finance,5638,85116
4.9,11,Finance,5639,124390
2.4,6,Finance,5640,60431
2.9,14,Marketing,5641,116957
2.8,9,Engineering,5642,105679
2.6,1,Marketing,5643,81195
2.2,11,Sales,5644,108594
4.2,2,Finance,5645,89068
4.6,6,Engineering,5646,89542
4.3,7,Engineering,5647,103602
3.6,14,Sales,5648,124984
4.8,19,HR,5649,62167
2.5,7,Engineering,5650,108843
3,14,HR,5651,103183
3.9,13,Engineering,5652,62988
4.5,12,Marketing,5653,103438
3.8,18,Finance,5654,89790
4.3,19,HR,5655,41865
2.5,14,Marketing,5656,127653
2.8,12,Engineering,5657,48487
4.4,17,Finance,5658,84874
2.1,3,Marketing,5659,69468
3.2,12,Finance,5660,80541
4.1,0,Engineering,5661,67057
4.4,16,Engineering,5662,69400
3.9,10,Marketing,5663,59672
2.3,10,Engineering,5664,76479
2.4,15,Sales,5665,119775
4,2,Finance,5666,141975
3.8,14,Engineering,5667,135520
4.3,9,Engineering,5668,143451
3.6,19,Sales,5669,55675
2.2,1,Finance,5670,125196
2.4,11,HR,5671,65813
2.7,16,Sales,5672,86727
4.6,9,Sales,5673,105377
3.3,19,Finance,5674,100204
2.9,12,Sales,5675,114633
3,16,Finance,5676,123707
3.8,16,Sales,5677,41599
2.9,2,Finance,5678,137813
4.6,8,Finance,5679,147334
3.5,8,HR,5680,142640
2.5,18,Engineering,5681,143243
2.2,19,Finance,5682,108697
3.6,1,Marketing,5683,69933
3.8,16,HR,5684,137173
3.3,1,HR,5685,66546
2.1,6,Engineering,5686,87652
3.2,10,Sales,5687,127063
2.8,16,Sales,5688,44304
4.3,12,Finance,5689,92231
3,5,HR,5690,122103
2.3,9,Finance,5691,52955
2.3,1,Marketing,5692,83190
2.1,11,Sales,5693,106508
2.3,14,Finance,5694,48807
4.4,8,Finance,5695,75582
3.1,8,HR,5696,112520
2.6,10,Marketing,5697,110091
4.2,0,Marketing,5698,137158
2.2,18,Finance,5699,110481
4.2,19,Marketing,5700,50413
2.7,18,Marketing,5701,144584
2.1,17,HR,5702,47336
4.1,13,HR,5703,98541
2.2,6,Marketing,5704,114278
3.8,5,Finance,5705,108543
4.9,8,Sales,5706,72502
3.3,11,Finance,5707,72072
4.5,7,Finance,5708,73563
2.7,10,Sales,5709,144499
2.4,4,HR,5710,136919
4.1,14,Finance,5711,63944
3.9,18,Marketing,5712,130400
3.5,3,Marketing,5713,125302
2.2,3,HR,5714,72124
2.2,3,HR,5715,69928
2.5,2,HR,5716,130392
5,1,Engineering,5717,134028
2.6,16,Engineering,5718,99777
3.8,11,Marketing,5719,63256
3.7,2,Finance,5720,45273
3.8,17,Engineering,5721,119840
3.8,8,Finance,5722,74834
4.9,13,Sales,5723,112348
2.2,13,Marketing,5724,76369
4.4,16,Engineering,5725,51974
2.1,19,Marketing,5726,137400
2,17,Sales,5727,64905
2.9,10,Sales,5728,136119
4.8,19,Marketing,5729,148880
4.4,7,Engineering,5730,48345
2.7,5,Marketing,5731,57373
4.3,2,Finance,5732,108492
3.5,7,Finance,5733,79683
2.3,11,Finance,5734,47977
4.5,18,Finance,5735,67227
4.3,13,Finance,5736,69830
3.7,3,Sales,5737,71973
2.1,16,Engineering,5738,116765
4.2,6,Engineering,5739,139834
4.7,1,HR,5740,116188
4.3,14,Marketing,5741,102558
4.7,6,Sales,5742,100852
2.5,20,Sales,5743,52880
5,8,Marketing,5744,110376
3.1,17,Marketing,5745,142421
4.1,0,Finance,5746,46695
4.9,1,Sales,5747,81793
5,4,Sales,5748,143548
4.2,4,Marketing,5749,123087
2.8,13,Marketing,5750,49575
3.7,8,Engineering,5751,65745
2.9,4,Finance,5752,102691
4.9,11,HR,5753,55257
3.4,19,Finance,5754,97920
3.6,15,Sales,5755,50929
4.6,4,Engineering,5756,102394
4.8,0,Marketing,5757,65873
3.9,10,HR,5758,53090
2.2,10,Sales,5759,111089
4.9,9,HR,5760,117250
3,17,Finance,5761,68179
3,5,Engineering,5762,118419
2.5,18,Finance,5763,103862
2.4,16,Marketing,5764,79316
3.4,15,Engineering,5765,114623
2.5,17,Finance,5766,41258
3.6,3,HR,5767,116246
4.6,19,Engineering,5768,96328
3.3,4,Engineering,5769,54617
4.2,2,Marketing,5770,134369
3.4,9,Marketing,5771,98017
4.3,15,HR,5772,141894
3.8,8,HR,5773,124230
2.2,19,Engineering,5774,65532
2.7,17,Sales,5775,117193
2.3,8,Finance,5776,145613
3.2,14,Engineering,5777,123221
3.3,9,HR,5778,120532
3.7,12,Engineering,5779,139030
3.5,0,Marketing,5780,99802
4.3,9,Finance,5781,40064
3.4,5,Engineering,5782,72997
4.5,18,Marketing,5783,138901
2.4,7,Finance,5784,93368
2.6,14,Finance,5785,118820
3.8,3,Sales,5786,75486
4.3,15,Marketing,5787,104566
3.9,17,Finance,5788,122723
3.2,8,Sales,5789,63138
3.4,15,Sales,5790,83075
4.3,5,Engineering,5791,106491
3.6,2,HR,5792,103344
3.5,8,HR,5793,107397
4.5,13,Finance,5794,77192
2.1,2,Finance,5795,124578
4.6,14,Finance,5796,79274
3.7,5,Engineering,5797,74629
2.3,15,Sales,5798,109755
4.7,10,HR,5799,72639
2.5,17,Marketing,5800,84714
2.9,1,HR,5801,76082
2,8,Sales,5802,128846
4.2,11,Sales,5803,113566
3.6,4,Marketing,5804,105937
4.4,19,Engineering,5805,80475
3.4,5,HR,5806,122040
4.9,13,Finance,5807,97677
2.1,14,Engineering,5808,54610
2.5,13,Finance,5809,139170
2.8,19,HR,5810,63878
4.6,16,Marketing,5811,103908
2.6,16,Engineering,5812,40854
4.3,20,HR,5813,81839
2.6,19,Finance,5814,106787
3.2,14,HR,5815,101670
2.6,18,Sales,5816,104983
4.9,17,Sales,5817,61381
2.4,16,HR,5818,63435
3.8,14,Finance,5819,48593
4.4,15,Sales,5820,139672
3.2,10,HR,5821,96625
4,9,HR,5822,128208
3.1,8,Finance,5823,79929
3.1,10,Sales,5824,52395
3.4,16,Finance,5825,98090
3.2,8,Finance,5826,84883
3.4,14,Finance,5827,123608
3.2,9,Sales,5828,130041
3.3,2,Sales,5829,110594
4,7,Engineering,5830,147814
2.2,8,Marketing,5831,63941
3.9,0,HR,5832,65374
2.4,3,Marketing,5833,142077
3.7,19,Finance,5834,54249
4.9,4,Engineering,5835,139988
4.8,18,Engineering,5836,70382
4.1,6,HR,5837,67946
4.8,13,HR,5838,80265
4.8,0,Marketing,5839,105769
2.3,10,Marketing,5840,80027
2.2,19,Sales,5841,81945
2.3,13,Marketing,5842,140456
3.2,5,Marketing,5843,109520
2.9,14,Finance,5844,101849
2.4,10,Engineering,5845,53489
2.2,2,Marketing,5846,129751
3.4,18,Sales,5847,79329
2,6,Marketing,5848,119891
2.6,8,Finance,5849,67563
2.1,12,HR,5850,114843
4.8,7,Finance,5851,128065
4.4,16,Sales,5852,60263
3.6,19,HR,5853,82436
2.8,0,Engineering,5854,60498
4.3,3,Sales,5855,65153
2.8,4,Sales,5856,140453
2.6,8,Marketing,5857,91935
4.2,16,Sales,5858,142997
2.3,9,Engineering,5859,62515
3.6,9,Engineering,5860,60701
2.7,15,Engineering,5861,119970
2.4,19,Sales,5862,126847
3.6,7,Finance,5863,60595
2.9,13,Sales,5864,82687
2.2,11,Marketing,5865,107694
2.1,13,Engineering,5866,102098
2.9,3,Marketing,5867,125654
2.3,2,Engineering,5868,118017
3.3,11,Marketing,5869,143382
4.4,13,HR,5870,94645
2.2,17,HR,5871,142204
2,12,Engineering,5872,135219
4.6,4,Marketing,5873,75308
2.1,4,Sales,5874,69979
2.3,7,Finance,5875,74452
4.7,1,Sales,5876,101863
3.1,14,Sales,5877,149371
4.2,0,Finance,5878,79795
4.3,13,Finance,5879,88600
4.1,10,Marketing,5880,59003
5,19,Finance,5881,80138
4.1,8,HR,5882,83741
3.2,16,Finance,5883,135251
4.4,0,Sales,5884,86390
2.7,10,Engineering,5885,148689
4.6,7,HR,5886,137676
3.8,3,Finance,5887,81333
3,12,Finance,5888,98944
2.9,1,Engineering,5889,80372
2.3,4,Marketing,5890,95744
2,4,Sales,5891,113831
2.1,14,Engineering,5892,91582
2.4,20,Marketing,5893,139967
4.3,9,Sales,5894,94673
4.7,7,Finance,5895,40743
3.3,7,Marketing,5896,139906
4.3,1,Engineering,5897,92963
2.5,6,HR,5898,47249
3.5,14,Engineering,5899,93580
4.4,5,Engineering,5900,86348
4.4,20,HR,5901,124645
4.6,15,Marketing,5902,145561
2.4,2,Marketing,5903,58340
3.4,17,Engineering,5904,99885
3.7,13,Engineering,5905,140538
3,20,Marketing,5906,75940
4.3,20,HR,5907,42553
4.6,5,Sales,5908,147286
2.4,9,HR,5909,132319
4.3,9,Finance,5910,66504
4.7,14,Engineering,5911,67342
4.7,11,Marketing,5912,126776
3,13,HR,5913,133935
2.3,6,Finance,5914,73545
2.7,2,Finance,5915,78639
3.1,3,Engineering,5916,149124
3.7,4,Sales,5917,88952
3.5,20,Sales,5918,43103
3,2,Finance,5919,82184
2.8,6,HR,5920,96033
3.1,17,Finance,5921,143667
4.8,0,Engineering,5922,90122
2.1,15,Engineering,5923,82688
4,17,Sales,5924,113147
3.8,5,Finance,5925,113396
2.5,17,Marketing,5926,136864
4.2,15,Marketing,5927,66142
2.1,17,HR,5928,144526
2.9,1,HR,5929,68177
2.9,12,Sales,5930,120944
4.3,13,Engineering,5931,105921
4.5,2,Marketing,5932,97685
3.1,10,Marketing,5933,75908
2.8,9,Marketing,5934,54003
4.3,11,Marketing,5935,49755
3.4,19,Sales,5936,71868
2.1,16,Finance,5937,61026
2.2,10,Marketing,5938,82661
2.3,16,Engineering,5939,134745
3.4,12,Marketing,5940,102872
2.2,12,HR,5941,134537
3.5,7,Engineering,5942,117717
2.4,11,Finance,5943,101587
3.2,13,Marketing,5944,46029
2.8,10,Sales,5945,142397
4,9,Sales,5946,126431
3.6,2,Marketing,5947,91126
3.9,16,HR,5948,130151
2.7,0,Sales,5949,132600
4,5,Engineering,5950,103837
2.2,20,HR,5951,72747
2.3,17,Finance,5952,76718
3,16,Finance,5953,119522
4.9,5,Sales,5954,116823
3.6,10,HR,5955,89154
4.3,4,Sales,5956,47774
4.7,2,Finance,5957,53295
2.9,5,Sales,5958,47355
2.2,16,HR,5959,123837
2.9,17,Marketing,5960,84917
4.5,12,Finance,5961,76181
4.1,13,Marketing,5962,110503
4,18,HR,5963,88424
3.1,1,Finance,5964,97425
2.5,10,Sales,5965,77255
2.5,19,Sales,5966,54553
2.8,8,Sales,5967,101845
4.3,12,Finance,5968,57600
4.1,18,Finance,5969,138281
3.2,19,Sales,5970,49697
2.4,16,Sales,5971,82538
3.4,9,Marketing,5972,141612
3.7,5,Finance,5973,136003
4.5,17,Sales,5974,94234
5,16,HR,5975,148044
3.3,5,Sales,5976,59893
3.3,17,Finance,5977,59715
2.4,9,Sales,5978,117307
3.3,14,Marketing,5979,79171
4.7,1,Engineering,5980,115246
4,10,Finance,5981,66213
2.4,4,Finance,5982,113641
4.8,1,Engineering,5983,51535
4.6,7,Sales,5984,97443
4.1,2,Marketing,5985,72142
4.8,7,Sales,5986,82970
2.6,5,Engineering,5987,115069
3.6,19,Marketing,5988,111642
4.8,17,HR,5989,139980
3.4,17,HR,5990,126598
4.1,14,Marketing,5991,74172
3.1,2,HR,5992,112964
2.4,5,Marketing,5993,109602
4.7,6,Sales,5994,147126
3.3,5,Sales,5995,78196
3.5,0,Engineering,5996,130383
3.4,6,Sales,5997,42864
2.2,13,Sales,5998,58411
4.7,12,Engineering,5999,141200
4.1,16,Finance,6000,140913
4.4,13,Finance,6001,48913
3.6,9,Marketing,6002,143009
4.8,4,Finance,6003,131652
5,14,Finance,6004,133244
3.8,15,Finance,6005,136869
2.7,17,Sales,6006,81151
2.2,12,Finance,6007,87347
3,4,Sales,6008,141279
3.1,13,Sales,6009,98437
2.7,17,Engineering,6010,137946
2,10,Marketing,6011,68155
4.4,5,Engineering,6012,64135
4.1,15,HR,6013,82109
4.8,4,Sales,6014,101384
3.8,16,Finance,6015,69842
2.4,14,Finance,6016,100398
2.6,12,HR,6017,87474
3.3,0,Marketing,6018,83648
2.3,7,Sales,6019,66081
4.7,4,HR,6020,128823
3.8,0,HR,6021,132282
3.3,16,HR,6022,73951
4.9,15,Sales,6023,73470
4.3,14,Sales,6024,119117
2.9,17,Sales,6025,137996
4,7,Sales,6026,43032
4.2,8,Engineering,6027,58385
3.2,14,HR,6028,55622
2.2,2,Engineering,6029,124179
3.4,0,Marketing,6030,93841
3.8,13,HR,6031,96011
3.4,5,Sales,6032,91944
4.1,17,Sales,6033,145652
3,7,Sales,6034,103747
2.5,7,Engineering,6035,144608
4.6,8,Sales,6036,46295
3.8,20,HR,6037,149009
4.6,20,Finance,6038,109258
2.7,11,HR,6039,47901
4.3,20,Marketing,6040,107143
2.8,11,HR,6041,88952
4.5,15,Sales,6042,42123
3.4,7,HR,6043,114149
4.6,10,HR,6044,97305
4.2,13,Engineering,6045,44205
2.4,5,Finance,6046,106088
4.2,6,HR,6047,144631
2.5,20,Marketing,6048,82869
4.1,4,HR,6049,143564
2.5,14,Finance,6050,110622
3.9,15,Finance,6051,104488
3.4,20,Finance,6052,77047
2.3,1,Finance,6053,115342
2.2,1,Finance,6054,83745
3.4,8,Engineering,6055,123148
3.1,10,Finance,6056,48796
4.7,6,Engineering,6057,136263
3.3,10,HR,6058,49902
2.4,16,HR,6059,114095
3.5,11,Engineering,6060,52077
3.3,18,Sales,6061,113176
2.2,15,Finance,6062,142313
2.9,6,Finance,6063,54723
3.9,1,HR,6064,109699
3.6,4,Engineering,6065,60738
2.3,14,Finance,6066,144672
2.8,7,HR,6067,107305
3.7,20,Finance,6068,51498
3.7,4,Engineering,6069,115225
2.7,5,Sales,6070,101400
3.1,17,Marketing,6071,119958
4.8,11,HR,6072,125219
4.5,14,HR,6073,65020
4.9,0,Marketing,6074,138554
2,9,Marketing,6075,49579
3.8,5,HR,6076,140547
4.4,8,Sales,6077,129647
2.6,1,HR,6078,96485
4.7,4,Marketing,6079,147184
4.2,10,Finance,6080,76289
5,10,Engineering,6081,101042
5,10,Finance,6082,99151
4.4,9,Sales,6083,136853
2,13,HR,6084,59949
5,16,HR,6085,125254
4.7,19,Engineering,6086,83310
2.6,7,Finance,6087,49571
3.2,18,Engineering,6088,63812
3.5,14,Sales,6089,124913
2.2,14,Finance,6090,115395
3.3,20,Finance,6091,84539
2.1,1,Sales,6092,99512
2.2,9,HR,6093,109168
3.4,3,HR,6094,142382
4.7,3,Marketing,6095,130778
2.1,13,HR,6096,136922
2.6,15,Engineering,6097,147506
5,17,Sales,6098,96675
3.2,17,HR,6099,42815
2.6,2,Finance,6100,92620
4.7,11,Sales,6101,115332
2.1,18,HR,6102,78510
3,13,Engineering,6103,40832
2,20,Marketing,6104,121748
2.1,9,Marketing,6105,148556
3.7,12,Sales,6106,91111
2.6,20,Engineering,6107,42473
3.2,14,Engineering,6108,41119
3.4,7,Engineering,6109,69521
2.8,16,HR,6110,82255
2.8,12,Marketing,6111,95987
3.7,10,Engineering,6112,59725
4.6,12,Finance,6113,73928
4.6,19,HR,6114,69214
3.3,0,Finance,6115,116595
3.7,9,Finance,6116,128413
4.3,8,Sales,6117,140634
3.3,16,HR,6118,82810
2.7,8,Finance,6119,109778
3.7,13,HR,6120,99998
3.6,15,Engineering,6121,125670
4.9,7,Sales,6122,127215
2.1,6,Marketing,6123,66257
3.2,5,Finance,6124,140915
4.8,5,Sales,6125,147678
2.8,19,Sales,6126,115292
2.5,2,Sales,6127,86484
3,5,Sales,6128,133703
4.2,9,Engineering,6129,115609
4.5,17,HR,6130,60002
3.7,19,Marketing,6131,64752
2.3,10,Marketing,6132,141317
3.8,11,HR,6133,59435
4.2,17,Marketing,6134,67019
2.7,14,Sales,6135,80433
3.4,14,Engineering,6136,63800
2.5,0,Sales,6137,53224
4.3,0,Sales,6138,43437
2.5,13,Engineering,6139,109916
4.6,5,Finance,6140,118895
2.5,7,Marketing,6141,45171
3.7,19,Engineering,6142,142165
4.5,8,HR,6143,56688
2.7,10,HR,6144,110788
4,18,HR,6145,85681
2.9,18,Finance,6146,49078
4.3,8,Engineering,6147,82920
4.5,5,Finance,6148,81331
2.2,13,HR,6149,70160
4.5,8,Sales,6150,126267
4.2,1,Sales,6151,67368
3.4,15,Finance,6152,66437
3.9,13,HR,6153,79705
4.5,0,HR,6154,61402
3.4,20,HR,6155,95611
2.5,17,HR,6156,75530
3.9,19,Engineering,6157,70537
3.1,10,Finance,6158,68473
2.6,6,Finance,6159,141232
3.5,1,Engineering,6160,86575
3.9,2,Sales,6161,43577
3.9,4,Finance,6162,57997
3.1,1,Marketing,6163,97624
3.4,7,Finance,6164,56136
2,7,Finance,6165,149334
4.6,18,Sales,6166,89166
3.3,16,Engineering,6167,43332
4.4,0,Sales,6168,98189
3.3,3,Sales,6169,137510
3.5,7,Engineering,6170,136981
3.1,16,Marketing,6171,67339
3.2,15,Engineering,6172,89861
4.6,2,Sales,6173,46450
2.5,12,Engineering,6174,98564
3.6,4,Finance,6175,97481
4,17,Finance,6176,92321
4.8,7,Marketing,6177,66035
3.7,7,Marketing,6178,66952
4.5,11,Engineering,6179,141054
2.5,13,Engineering,6180,89873
2.1,17,Engineering,6181,117360
2.6,19,HR,6182,146758
2.2,1,Sales,6183,56338
3.1,10,Sales,6184,52170
4.5,17,Marketing,6185,62950
2.9,2,Finance,6186,106414
4.4,1,Finance,6187,115799
3.9,17,Finance,6188,134964
2.8,0,Finance,6189,107698
3.6,3,Sales,6190,55951
4.7,11,HR,6191,61349
3.8,6,Finance,6192,139169
2.5,6,Marketing,6193,67477
2.5,14,Engineering,6194,55775
4.9,8,Engineering,6195,104108
2.7,6,Marketing,6196,137077
2.5,10,Marketing,6197,119278
4.9,12,Marketing,6198,86974
2.7,14,HR,6199,138262
2.2,0,Engineering,6200,81534
2.5,4,HR,6201,94411
3.1,20,Finance,6202,65032
4,20,Engineering,6203,67568
3,14,Marketing,6204,51900
4.6,15,HR,6205,144830
2.2,5,Sales,6206,106441
3.9,16,Engineering,6207,87167
4.2,14,Marketing,6208,102649
5,2,Marketing,6209,73460
2.9,10,Finance,6210,106680
4.4,12,HR,6211,54679
4,11,Finance,6212,99893
2.1,19,Sales,6213,42116
4.6,13,Sales,6214,40951
3.7,19,Finance,6215,89811
4.4,11,Engineering,6216,145304
4.4,14,Engineering,6217,95052
2.9,18,Finance,6218,92469
4.4,9,Finance,6219,53115
3.9,11,Engineering,6220,86488
4.3,15,HR,6221,87237
2.7,10,Finance,6222,80629
4.6,18,Marketing,6223,149646
2.9,10,HR,6224,48559
2.7,19,Finance,6225,96904
4.8,18,Marketing,6226,125459
3.8,11,Marketing,6227,79412
2.4,11,Finance,6228,70062
4.4,0,Finance,6229,131909
2.1,10,Finance,6230,51069
3.7,10,Marketing,6231,125253
4.2,20,Sales,6232,124355
5,7,Finance,6233,146190
2.7,20,Finance,6234,91076
2.4,12,HR,6235,101782
4.9,4,Finance,6236,42077
2.8,18,HR,6237,76007
2.8,20,HR,6238,135633
2.5,2,Sales,6239,124850
3.7,14,Finance,6240,82371
3.3,3,Sales,6241,45946
3,9,Marketing,6242,58446
3.8,16,Sales,6243,72636
2.9,11,Engineering,6244,63246
4.6,9,Engineering,6245,114000
3.8,2,Engineering,6246,41215
2.4,17,HR,6247,56770
2.2,7,Engineering,6248,107976
2.4,19,Sales,6249,60415
4.9,11,Finance,6250,58378
3.2,5,HR,6251,131104
2.2,10,HR,6252,101579
3.4,4,Engineering,6253,139914
3.8,11,Marketing,6254,45110
2.8,4,Marketing,6255,48019
2.2,1,Finance,6256,118145
2,14,Sales,6257,145169
2.5,16,Engineering,6258,67502
4.3,20,Sales,6259,136973
2.8,16,Marketing,6260,126632
2.3,5,Marketing,6261,78415
2.6,2,Engineering,6262,88719
3.3,12,Marketing,6263,120944
3.9,20,Marketing,6264,94378
4.4,10,Finance,6265,147905
3.8,3,Finance,6266,60641
2.5,2,Marketing,6267,94950
3.3,19,Engineering,6268,62599
4.1,20,Engineering,6269,62890
2.3,5,Marketing,6270,107973
3.1,2,Marketing,6271,59841
4.2,9,HR,6272,137251
2.4,11,Finance,6273,146091
3.3,15,Finance,6274,146210
4.9,9,Engineering,6275,127643
3.4,9,Sales,6276,63804
2.5,10,Sales,6277,87850
4.6,4,Marketing,6278,54338
3.9,1,Marketing,6279,143095
3.2,6,HR,6280,61282
3.1,1,HR,6281,43929
4.7,4,Engineering,6282,105215
2.4,15,Sales,6283,66748
